mydate,cday,dday,ma
2020-08-12,4,0,4.142857142857143
2020-08-13,7,0,5.142857142857143
2020-08-14,13,0,6.0
2020-08-15,6,0,6.142857142857143
2020-08-16,8,0,7.285714285714286
2020-08-17,3,0,6.857142857142857
2020-08-18,3,0,6.285714285714286
2020-08-19,4,1,6.285714285714286
2020-08-20,5,0,6.0
2020-08-21,8,0,5.285714285714286
2020-08-22,3,0,4.857142857142857
2020-08-23,3,0,4.142857142857143
2020-08-24,2,0,4.0
2020-08-25,1,0,3.7142857142857144
2020-08-26,0,0,3.142857142857143
2020-08-27,3,0,2.857142857142857
2020-08-28,9,1,3.0
2020-08-29,3,0,3.0
2020-08-30,8,0,3.7142857142857144
2020-08-31,6,0,4.285714285714286
2020-09-01,4,-1,4.714285714285714
2020-09-02,7,2,5.714285714285714
2020-09-03,1,0,5.428571428571429
2020-09-04,3,0,4.571428571428571
2020-09-05,5,0,4.857142857142857
2020-09-06,3,0,4.142857142857143
2020-09-07,5,0,4.0
2020-09-08,5,0,4.142857142857143
2020-09-09,2,0,3.4285714285714284
2020-09-10,4,0,3.857142857142857
2020-09-11,5,0,4.142857142857143
2020-09-12,5,0,4.142857142857143
2020-09-13,7,0,4.714285714285714
2020-09-14,0,0,4.0
2020-09-15,3,0,3.7142857142857144
2020-09-16,3,0,3.857142857142857
2020-09-17,2,0,3.5714285714285716
2020-09-18,4,0,3.4285714285714284
2020-09-19,8,0,3.857142857142857
2020-09-20,1,0,3.0
2020-09-21,1,0,3.142857142857143
2020-09-22,8,0,3.857142857142857
2020-09-23,0,0,3.4285714285714284
2020-09-24,4,0,3.7142857142857144
2020-09-25,8,0,4.285714285714286
2020-09-26,6,0,4.0
2020-09-27,1,0,4.0
2020-09-28,2,0,4.142857142857143
2020-09-29,3,0,3.4285714285714284
2020-09-30,0,0,3.4285714285714284
2020-10-01,3,0,3.2857142857142856
2020-10-02,5,0,2.857142857142857
2020-10-03,6,0,2.857142857142857
2020-10-04,4,0,3.2857142857142856
2020-10-05,3,0,3.4285714285714284
2020-10-06,11,0,4.571428571428571
2020-10-07,3,0,5.0
2020-10-08,4,0,5.142857142857143
2020-10-09,7,0,5.428571428571429
2020-10-10,1,0,4.714285714285714
2020-10-11,4,0,4.714285714285714
2020-10-12,1,0,4.428571428571429
2020-10-13,3,0,3.2857142857142856
2020-10-14,4,0,3.4285714285714284
2020-10-15,12,0,4.571428571428571
2020-10-16,12,0,5.285714285714286
2020-10-17,8,0,6.285714285714286
2020-10-18,2,0,6.0
2020-10-19,3,0,6.285714285714286
2020-10-20,6,0,6.714285714285714
2020-10-21,2,0,6.428571428571429
2020-10-22,0,0,4.714285714285714
2020-10-23,4,0,3.5714285714285716
2020-10-24,5,0,3.142857142857143
2020-10-25,2,0,3.142857142857143
2020-10-26,4,0,3.2857142857142856
2020-10-27,3,0,2.857142857142857
2020-10-28,6,0,3.4285714285714284
2020-10-29,5,0,4.142857142857143
2020-10-30,7,0,4.571428571428571
2020-10-31,15,0,6.0
2020-11-01,5,0,6.428571428571429
2020-11-02,11,0,7.428571428571429
2020-11-03,13,0,8.857142857142858
2020-11-04,13,0,9.857142857142858
2020-11-05,8,0,10.285714285714286
2020-11-06,15,0,11.428571428571429
2020-11-07,11,0,10.857142857142858
2020-11-08,17,0,12.571428571428571
2020-11-09,17,0,13.428571428571429
2020-11-10,15,0,13.714285714285714
2020-11-11,10,0,13.285714285714286
2020-11-12,18,0,14.714285714285714
2020-11-13,14,0,14.571428571428571
2020-11-14,16,0,15.285714285714286
2020-11-15,18,0,15.428571428571429
2020-11-16,15,0,15.142857142857142
2020-11-17,24,0,16.428571428571427
2020-11-18,10,0,16.428571428571427
2020-11-19,21,0,16.857142857142858
2020-11-20,22,0,18.0
2020-11-21,42,0,21.714285714285715
2020-11-22,26,0,22.857142857142858
2020-11-23,25,0,24.285714285714285
2020-11-24,30,0,25.142857142857142
2020-11-25,34,0,28.571428571428573
2020-11-26,0,0,25.571428571428573
2020-11-27,28,1,26.428571428571427
2020-11-28,46,0,27.0
2020-11-29,36,0,28.428571428571427
2020-11-30,25,0,28.428571428571427
2020-12-01,25,3,27.714285714285715
2020-12-02,32,0,27.428571428571427
2020-12-03,11,0,29.0
2020-12-04,44,1,31.285714285714285
2020-12-05,25,2,28.285714285714285
2020-12-06,19,1,25.857142857142858
2020-12-07,23,0,25.571428571428573
2020-12-08,16,1,24.285714285714285
2020-12-09,25,0,23.285714285714285
2020-12-10,30,0,26.0
2020-12-11,23,0,23.0
2020-12-12,18,0,22.0
2020-12-13,16,0,21.571428571428573
2020-12-14,26,0,22.0
2020-12-15,21,0,22.714285714285715
2020-12-16,28,0,23.142857142857142
2020-12-17,20,0,21.714285714285715
2020-12-18,18,0,21.0
2020-12-19,31,0,22.857142857142858
2020-12-20,13,0,22.428571428571427
2020-12-21,11,0,20.285714285714285
2020-12-22,35,0,22.285714285714285
2020-12-23,24,1,21.714285714285715
2020-12-24,10,0,20.285714285714285
2020-12-25,0,0,17.714285714285715
2020-12-26,12,0,15.0
2020-12-27,44,0,19.428571428571427
2020-12-28,34,0,22.714285714285715
2020-12-29,10,3,19.142857142857142
2020-12-30,20,2,18.571428571428573
2020-12-31,38,0,22.571428571428573
2021-01-01,0,0,22.571428571428573
2021-01-02,58,0,29.142857142857142
2021-01-03,31,3,27.285714285714285
2021-01-04,18,0,25.0
2021-01-05,27,0,27.428571428571427
2021-01-06,13,0,26.428571428571427
2021-01-07,27,0,24.857142857142858
2021-01-08,42,0,30.857142857142858
2021-01-09,38,1,28.0
2021-01-10,44,0,29.857142857142858
2021-01-11,39,0,32.857142857142854
2021-01-12,10,1,30.428571428571427
2021-01-13,29,3,32.714285714285715
2021-01-14,13,0,30.714285714285715
2021-01-15,23,0,28.0
2021-01-16,24,2,26.0
2021-01-17,33,0,24.428571428571427
2021-01-18,9,0,20.142857142857142
2021-01-19,14,0,20.714285714285715
2021-01-20,23,0,19.857142857142858
2021-01-21,18,0,20.571428571428573
2021-01-22,24,0,20.714285714285715
2021-01-23,29,0,21.428571428571427
2021-01-24,18,0,19.285714285714285
2021-01-25,6,0,18.857142857142858
2021-01-26,12,0,18.571428571428573
2021-01-27,23,1,18.571428571428573
2021-01-28,10,0,17.428571428571427
2021-01-29,27,0,17.857142857142858
2021-01-30,25,0,17.285714285714285
2021-01-31,0,0,14.714285714285714
2021-02-01,33,0,18.571428571428573
2021-02-02,23,0,20.142857142857142
2021-02-03,26,0,20.571428571428573
2021-02-04,7,0,20.142857142857142
2021-02-05,14,0,18.285714285714285
2021-02-06,18,1,17.285714285714285
2021-02-07,15,0,19.428571428571427
2021-02-08,7,0,15.714285714285714
2021-02-09,18,0,15.0
2021-02-10,16,0,13.571428571428571
2021-02-11,17,0,15.0
2021-02-12,13,0,14.857142857142858
2021-02-13,17,0,14.714285714285714
2021-02-14,3,0,13.0
2021-02-15,3,0,12.428571428571429
2021-02-16,6,0,10.714285714285714
2021-02-17,15,0,10.571428571428571
2021-02-18,13,0,10.0
2021-02-19,15,0,10.285714285714286
2021-02-20,15,0,10.0
2021-02-21,3,0,10.0
2021-02-22,12,0,11.285714285714286
2021-02-23,13,0,12.285714285714286
2021-02-24,10,0,11.571428571428571
2021-02-25,13,0,11.571428571428571
2021-02-26,10,0,10.857142857142858
2021-02-27,14,0,10.714285714285714
2021-02-28,11,0,11.857142857142858
2021-03-01,5,0,10.857142857142858
2021-03-02,0,0,9.0
2021-03-03,4,1,8.142857142857142
2021-03-04,4,1,6.857142857142857
2021-03-05,8,1,6.571428571428571
2021-03-06,3,0,5.0
2021-03-07,8,0,4.571428571428571
2021-03-08,3,0,4.285714285714286
2021-03-09,8,0,5.428571428571429
2021-03-10,0,0,4.857142857142857
2021-03-11,7,1,5.285714285714286
2021-03-12,7,0,5.142857142857143
2021-03-13,5,0,5.428571428571429
2021-03-14,2,0,4.571428571428571
2021-03-15,7,0,5.142857142857143
2021-03-16,5,2,4.714285714285714
2021-03-17,1,0,4.857142857142857
2021-03-18,4,0,4.428571428571429
2021-03-19,5,0,4.142857142857143
2021-03-20,2,0,3.7142857142857144
2021-03-21,3,0,3.857142857142857
2021-03-22,1,0,3.0
2021-03-23,6,0,3.142857142857143
2021-03-24,5,0,3.7142857142857144
2021-03-25,8,0,4.285714285714286
2021-03-26,14,0,5.571428571428571
2021-03-27,5,0,6.0
2021-03-28,2,0,5.857142857142857
2021-03-29,6,0,6.571428571428571
2021-03-30,12,0,7.428571428571429
2021-03-31,9,0,8.0
2021-04-01,12,0,8.571428571428571
2021-04-02,16,0,8.857142857142858
2021-04-03,11,0,9.714285714285714
2021-04-04,13,0,11.285714285714286
2021-04-05,14,0,12.428571428571429
2021-04-06,9,1,12.0
2021-04-07,9,1,12.0
2021-04-08,14,1,12.285714285714286
2021-04-09,11,0,11.571428571428571
2021-04-10,11,0,11.571428571428571
2021-04-11,11,0,11.285714285714286
2021-04-12,3,0,9.714285714285714
2021-04-13,6,0,9.285714285714286
2021-04-14,20,0,10.857142857142858
2021-04-15,21,1,11.857142857142858
2021-04-16,13,0,12.142857142857142
2021-04-17,12,0,12.285714285714286
2021-04-18,13,0,12.571428571428571
2021-04-19,15,0,14.285714285714286
2021-04-20,7,0,14.428571428571429
2021-04-21,20,0,14.428571428571429
2021-04-22,19,0,14.142857142857142
2021-04-23,14,0,14.285714285714286
2021-04-24,10,0,14.0
2021-04-25,7,0,13.142857142857142
2021-04-26,10,0,12.428571428571429
2021-04-27,9,0,12.714285714285714
2021-04-28,14,0,11.857142857142858
2021-04-29,15,0,11.285714285714286
2021-04-30,13,0,11.142857142857142
2021-05-01,5,0,10.428571428571429
2021-05-02,12,0,11.142857142857142
2021-05-03,13,0,11.571428571428571
2021-05-04,17,0,12.714285714285714
2021-05-05,15,0,12.857142857142858
2021-05-06,21,0,13.714285714285714
2021-05-07,13,0,13.714285714285714
2021-05-08,8,0,14.142857142857142
2021-05-09,11,0,14.0
2021-05-10,3,0,12.571428571428571
2021-05-11,9,0,11.428571428571429
2021-05-12,11,0,10.857142857142858
2021-05-13,24,0,11.285714285714286
2021-05-14,15,1,11.571428571428571
2021-05-15,7,0,11.428571428571429
2021-05-16,9,0,11.142857142857142
2021-05-17,6,0,11.571428571428571
2021-05-18,6,0,11.142857142857142
2021-05-19,8,0,10.714285714285714
2021-05-20,10,0,8.714285714285714
2021-05-21,4,0,7.142857142857143
2021-05-22,10,0,7.571428571428571
2021-05-23,4,0,6.857142857142857
2021-05-24,9,0,7.285714285714286
2021-05-25,4,0,7.0
2021-05-26,0,0,5.857142857142857
2021-05-27,4,0,5.0
2021-05-28,13,0,6.285714285714286
2021-05-29,6,0,5.714285714285714
2021-05-30,1,0,5.285714285714286
2021-05-31,5,0,4.714285714285714
2021-06-01,1,0,4.285714285714286
2021-06-02,10,0,5.714285714285714
2021-06-03,1,2,5.285714285714286
2021-06-04,8,0,4.571428571428571
2021-06-05,2,0,4.0
2021-06-06,7,0,4.857142857142857
2021-06-07,2,0,4.428571428571429
2021-06-08,2,0,4.571428571428571
2021-06-09,7,0,4.142857142857143
2021-06-10,6,0,4.857142857142857
2021-06-11,6,0,4.571428571428571
2021-06-12,3,0,4.714285714285714
2021-06-13,4,0,4.285714285714286
2021-06-14,0,0,4.0
2021-06-15,14,0,5.714285714285714
2021-06-16,4,0,5.285714285714286
2021-06-17,10,0,5.857142857142857
2021-06-18,12,0,6.714285714285714
2021-06-19,12,1,8.0
2021-06-20,4,0,8.0
2021-06-21,0,0,8.0
2021-06-22,12,0,7.714285714285714
2021-06-23,8,0,8.285714285714286
2021-06-24,7,0,7.857142857142857
2021-06-25,5,0,6.857142857142857
2021-06-26,4,0,5.714285714285714
2021-06-27,4,0,5.714285714285714
2021-06-28,0,0,5.714285714285714
2021-06-29,5,0,4.714285714285714
2021-06-30,8,0,4.714285714285714
2021-07-01,9,0,5.0
2021-07-02,7,0,5.285714285714286
2021-07-03,0,0,4.714285714285714
2021-07-04,0,0,4.142857142857143
2021-07-05,0,0,4.142857142857143
2021-07-06,20,0,6.285714285714286
2021-07-07,9,0,6.428571428571429
2021-07-08,2,0,5.428571428571429
2021-07-09,4,0,5.0
2021-07-10,0,0,5.0
2021-07-11,0,0,5.0
2021-07-12,5,0,5.714285714285714
2021-07-13,9,0,4.142857142857143
2021-07-14,8,0,4.0
2021-07-15,9,0,5.0
2021-07-16,15,0,6.571428571428571
2021-07-17,0,0,6.571428571428571
2021-07-18,0,0,6.571428571428571
2021-07-19,10,0,7.285714285714286
2021-07-20,35,0,11.0
2021-07-21,13,0,11.714285714285714
2021-07-22,9,0,11.714285714285714
2021-07-23,5,0,10.285714285714286
2021-07-24,0,0,10.285714285714286
2021-07-25,0,0,10.285714285714286
2021-07-26,18,0,11.428571428571429
2021-07-27,24,1,9.857142857142858
2021-07-28,12,0,9.714285714285714
2021-07-29,24,0,11.857142857142858
2021-07-30,21,0,14.142857142857142
2021-07-31,0,0,14.142857142857142
2021-08-01,0,0,14.142857142857142
2021-08-02,21,0,14.571428571428571
2021-08-03,40,0,16.857142857142858
2021-08-04,29,0,19.285714285714285
2021-08-05,50,0,23.0
2021-08-06,18,0,22.571428571428573
2021-08-07,0,0,22.571428571428573
2021-08-08,0,0,22.571428571428573
2021-08-09,25,1,23.142857142857142
2021-08-10,42,0,23.428571428571427
2021-08-11,52,0,26.714285714285715
2021-08-12,44,2,25.857142857142858
2021-08-13,27,0,27.142857142857142
2021-08-14,0,0,27.142857142857142
2021-08-15,0,0,27.142857142857142
2021-08-16,46,0,30.142857142857142
2021-08-17,43,0,30.285714285714285
2021-08-18,68,0,32.57142857142857
2021-08-19,67,0,35.857142857142854
2021-08-20,35,1,37.0
2021-08-21,0,0,37.0
2021-08-22,0,0,37.0
2021-08-23,112,0,46.42857142857143
2021-08-24,45,0,46.714285714285715
2021-08-25,36,0,42.142857142857146
2021-08-26,66,0,42.0
2021-08-27,110,1,52.714285714285715
2021-08-28,0,0,52.714285714285715
2021-08-29,0,0,52.714285714285715
2021-08-30,49,0,43.714285714285715
2021-08-31,95,1,50.857142857142854
2021-09-01,93,0,59.0
2021-09-02,29,0,53.714285714285715
2021-09-03,42,1,44.0
2021-09-04,0,0,44.0
2021-09-05,0,0,44.0
2021-09-06,0,0,37.0
2021-09-07,73,0,33.857142857142854
2021-09-08,65,4,29.857142857142858
2021-09-09,99,0,39.857142857142854
2021-09-10,67,0,43.42857142857143
2021-09-11,0,0,43.42857142857143
2021-09-12,0,0,43.42857142857143
